timestamp,artist_name,track_title,track_url,album_art,plays,likes,reposts,playlist_adds,release_date
2025-11-06 03:20:39,SIO,"SIO
Time",https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,https://i.audiomack.com/vibeking-sio/87c653780f.webp?width=416,998000,9100,N/A,6520,"July 1, 2025"
2025-11-06 03:20:42,SIO,"SIO
Money-way-na-lost",https://audiomack.com/vibeking-sio/song/money-way-na-lost,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,1150000,5810,N/A,9740,"February 20, 2024"
2025-11-06 03:20:46,SIO,"SIO
Blessings",https://audiomack.com/vibeking-sio/song/blessings,https://i.audiomack.com/vibeking-sio/16407658-1.webp?width=416,1460000,14200,N/A,20100,"March 28, 2025"
2025-11-06 03:20:49,SIO,"SIO
Trouble",https://audiomack.com/vibeking-sio/song/trouble,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,251000,1870,N/A,2600,"February 20, 2024"
2025-11-06 03:20:52,SIO,"SIO
Oyoyo",https://audiomack.com/vibeking-sio/song/oyoyo,https://i.audiomack.com/vibeking-sio/c1c0ce846e.webp?width=416,403000,2120,N/A,2790,"July 15, 2023"
2025-11-06 03:20:56,SIO,"SIO
sio __ Barnersville _pro.perfect",https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,https://i.audiomack.com/bangboi-sio/dc1d125214.webp?width=416,191000,974,N/A,1220,"November 21, 2020"
2025-11-06 03:21:23,Nahj,"Nahj
My Lady",https://audiomack.com/nahj/song/my-lady,https://i.audiomack.com/nahj_/be4d32b5d2.webp?width=416,2200000,9660,N/A,14300,"September 17, 2025"
2025-11-06 03:21:27,Nahj,"Nahj
She Na Know",https://audiomack.com/nahj/song/she-na-know,https://i.audiomack.com/nahj_/18057164-1.webp?width=416,929000,5430,N/A,10700,"June 27, 2025"
2025-11-06 03:21:31,Nahj,"Nahj
Stupid Me",https://audiomack.com/nahj/song/stupid-me,https://i.audiomack.com/nahj_/54eb8c918e.webp?width=416,639000,4100,N/A,6420,"October 18, 2024"
2025-11-06 03:21:34,Nahj,"Nahj
Tha Boi",https://audiomack.com/nahj/song/nahj-tha-boi,https://i.audiomack.com/nahj46/f4e7fec0db.webp?width=416,32700,232,N/A,110,"March 31, 2023"
2025-11-06 03:21:38,Nahj,"Nahj
Stupid Me(Acoustic)",https://audiomack.com/nahj/song/stupid-meacoustic,https://i.audiomack.com/nahj_/54eb8c918e012be0ec4a9baaa9d65a96eaf82185575dd6cb66ee3780edc80645.jpeg?width=416,177000,1640,N/A,3710,"February 14, 2025"
2025-11-06 03:21:41,Nahj,"Nahj
Fearless Freestyle",https://audiomack.com/nahj/song/fearless-freestyle,https://i.audiomack.com/nahj231/64d6bc4861.webp?width=416,23500,139,N/A,72,"January 26, 2024"
2025-11-06 03:21:44,Nahj,"Nahj
Screw You",https://audiomack.com/nahj/song/screw-you,https://i.audiomack.com/nahj_daboi/493d08ba17.webp?width=416,21800,138,N/A,62,"April 26, 2024"
2025-11-06 03:22:12,Spize,"Spize
Miss You",https://audiomack.com/spizeofficial/song/miss-you,https://i.audiomack.com/spizeofficial/18326979-1.webp?width=416,455000,4420,N/A,2700,"August 1, 2025"
2025-11-06 03:22:16,Spize,"Spize
Melo",https://audiomack.com/spizeofficial/song/melo-22,https://i.audiomack.com/spizeofficial/591fa960db.webp?width=416,653000,6050,N/A,8940,"June 7, 2024"
2025-11-06 03:22:19,Spize,"Spize
My Side",https://audiomack.com/spizeofficial/song/my-side,https://i.audiomack.com/spize-7/14916091-1.webp?width=416,873000,6990,N/A,7740,"January 1, 2025"
2025-11-06 03:22:23,Spize,"Spize
With You",https://audiomack.com/spizeofficial/song/with-you-1,https://i.audiomack.com/spize-7/c9889f6883.webp?width=416,391000,4110,N/A,5850,"August 24, 2024"
2025-11-06 03:22:50,Will Flash,"Will Flash
Tell Me",https://audiomack.com/will-flash/song/tell-me,https://i.audiomack.com/will-flash/17988005-c.webp?width=416,769000,5860,N/A,4700,"June 30, 2025"
2025-11-06 03:22:54,Will Flash,"Will Flash
Single",https://audiomack.com/will-flash/song/single,https://i.audiomack.com/will-flash/1e814790be.webp?width=416,827000,6690,N/A,6790,"May 9, 2025"
2025-11-06 03:22:57,Will Flash,"Will Flash
My Ex",https://audiomack.com/will-flash/song/my-ex,https://i.audiomack.com/will-flash/128d7c449e7c821c6e737703ac48b4df75ef3b94267ccc4ecf4a60993062fac5.jpeg?width=416,1480000,11400,N/A,17300,"February 28, 2025"
2025-11-06 03:23:01,Will Flash,"Will Flash
Boil on Dem",https://audiomack.com/will-flash/song/boil-on-dem,https://i.audiomack.com/will-flash/13325134-c.webp?width=416,135000,941,N/A,2230,"November 15, 2024"
2025-11-06 03:23:04,Will Flash,"Will Flash
Da Your Problem",https://audiomack.com/will-flash/song/da-your-problem,https://i.audiomack.com/will-flash/81b760d7a3.webp?width=416,116000,828,N/A,1480,"December 6, 2024"
2025-11-06 03:23:08,Will Flash,"Will Flash
Kilimanjaro",https://audiomack.com/will-flash/song/kilimanjaro-1,https://i.audiomack.com/will-flash/11215502-c.webp?width=416,85800,920,N/A,1410,"June 14, 2024"
2025-11-06 03:23:11,Will Flash,"Will Flash
Heart and Soul",https://audiomack.com/will-flash/song/heart-and-soul,https://i.audiomack.com/will-flash/10867586-c.webp?width=416,236000,2780,N/A,6460,"May 31, 2024"
