timestamp,artist_name,url,profile_image,followers,total_plays,monthly_listeners,member_since,tracks_found
2026-08-30 08:07:00,SIO,https://audiomack.com/vibeking-sio,https://i.audiomack.com/vibeking-sio/7ea34cbb44.webp?width=400,4040000,4040000,N/A,N/A,8
2026-08-30 08:07:42,Nahj,https://audiomack.com/nahj,https://i.audiomack.com/nahj/292c0b233e.webp?width=400,7470000,7470000,N/A,N/A,9
2026-08-30 08:08:25,Spize,https://audiomack.com/spizeofficial,https://i.audiomack.com/spizeofficial/6b20a7267c.webp?width=400,5370000,5370000,N/A,N/A,9
2026-08-30 08:09:08,Will Flash,https://audiomack.com/will-flash,https://i.audiomack.com/will-flash/0868698ca9.webp?width=400,6640000,6640000,N/A,N/A,18
2026-08-30 08:10:25,STUNN,https://audiomack.com/stunn,https://i.audiomack.com/stunn/2c2978d1bb.webp?width=400,4290000,4290000,N/A,N/A,32
2026-08-30 08:12:29,Larry G,https://audiomack.com/elvissaywon226,https://i.audiomack.com/elvissaywon226/e23c595493.webp?width=400,3990000,3990000,N/A,N/A,5
2026-08-30 08:13:00,Fluxii,https://audiomack.com/fluxiimusic,https://i.audiomack.com/fluxiimusic/cce4690c7b.webp?width=400,3820000,3820000,N/A,N/A,13
2026-08-30 08:14:00,Teddyride,https://audiomack.com/teddyride,https://i.audiomack.com/teddyride/6d628ac3c3.webp?width=400,7870000,7870000,N/A,N/A,33
2026-08-30 08:16:08,Jaredo,https://audiomack.com/Jaredo,https://i.audiomack.com/Jaredo/5536a7636e.webp?width=400,3750000,3750000,N/A,N/A,13
2026-08-30 08:17:10,King Dennis,https://audiomack.com/troublecoming,https://i.audiomack.com/troublecoming/1c4d8d43b0.webp?width=400,13800000,13800000,N/A,N/A,55
2026-08-30 08:20:33,JZyNo,https://audiomack.com/jzyno,https://i.audiomack.com/jzyno/478087521f.webp?width=400,94200000,94200000,N/A,N/A,38
2026-08-30 08:23:00,C.I.C,https://audiomack.com/cralorboi_cic,https://i.audiomack.com/cralorboi_cic/451dbbdc56.webp?width=400,14500000,14500000,N/A,N/A,36
2026-08-30 08:25:30,PAGE NOT FOUND,https://audiomack.com/mccaro,N/A,N/A,N/A,N/A,N/A,94
2026-08-30 08:31:11,JBoy De Prophet,https://audiomack.com/jboydeprophet-1,https://i.audiomack.com/jboydeprophet-1/608c051971.webp?width=400,5790000,5790000,N/A,N/A,42
2026-08-30 08:33:54,Christoph The Change,https://audiomack.com/christoph-the-change,https://i.audiomack.com/christoph-the-change/1fb9825b01.webp?width=400,10700000,10700000,N/A,N/A,63
2026-08-30 08:37:48,Brickson,https://audiomack.com/brickson_,https://i.audiomack.com/brickson_/67e50df196.webp?width=400,5500000,5500000,N/A,N/A,15
2026-08-30 08:38:58,Barsee Mocopala Kiloda,https://audiomack.com/barsee-mocopala-kiloda,https://i.audiomack.com/barsee-mocopala-kiloda/58f33b03a1.webp?width=400,7540000,7540000,N/A,N/A,63
2026-08-30 08:42:53,Mr. Church,https://audiomack.com/mr-church1,https://i.audiomack.com/mr-church1/d012ddf240.webp?width=400,1470000,1470000,N/A,N/A,39
2026-08-30 08:45:21,Natif,https://audiomack.com/natif,https://i.audiomack.com/natif/5d21fd2848.webp?width=400,2080000,2080000,N/A,N/A,32
2026-08-30 08:47:26,Lil More,https://audiomack.com/LilMore,https://i.audiomack.com/LilMore/39c8cabf9d.webp?width=400,3610000,3610000,N/A,N/A,15
2026-08-30 08:48:31,Writerman Willy,https://audiomack.com/writerman_willy,https://i.audiomack.com/writerman_willy/e517c23d96.webp?width=400,800000,800000,N/A,N/A,19
2026-08-30 08:49:55,Kpanto,https://audiomack.com/kpanto_,https://i.audiomack.com/kpanto_/89c8e6a0fb.webp?width=400,6010000,6010000,N/A,N/A,59
2026-08-30 08:53:39,Boifatty,https://audiomack.com/boifattyofficial,https://i.audiomack.com/boifattyofficial/a71e6ba5cf.webp?width=400,2250000,2250000,N/A,N/A,43
2026-08-30 08:56:25,Bucky Raw,https://audiomack.com/buckyraw,https://i.audiomack.com/buckyraw-1/7561b00e22.webp?width=400,4540000,4540000,N/A,N/A,29
2026-08-30 08:58:18,KOBAZZIE,https://audiomack.com/kobazziee,https://i.audiomack.com/kobazziee/6d17a93a68.webp?width=400,3600000,3600000,N/A,N/A,16
2026-08-30 08:59:35,J Slught,https://audiomack.com/jslughtofficial,https://i.audiomack.com/jslughtofficial/94bf8b6d6e.webp?width=400,7300000,7300000,N/A,N/A,37
2026-08-30 09:01:57,J Rap,https://audiomack.com/j-rap-,https://i.audiomack.com/jrappneckc/a27ed71b62.webp?width=400,2300000,2300000,N/A,N/A,16
2026-08-30 09:03:06,Nuchie Meek,https://audiomack.com/nuchie-meek-,https://i.audiomack.com/nuchie-meek-/8cec6330e5.webp?width=400,10000000,10000000,N/A,N/A,36
2026-08-30 09:05:27,KELLz,https://audiomack.com/KELLz,https://i.audiomack.com/KELLz_Lib/a6c781839a.webp?width=400,704000,704000,N/A,N/A,7
2026-08-30 09:06:08,Fazari,https://audiomack.com/Fazari,https://i.audiomack.com/Fazari/d28125e057.webp?width=400,5620000,5620000,N/A,N/A,40
