timestamp,artist_name,track_title,track_url,plays,likes,reposts,playlist_adds,release_date
2025-10-06 09:47:55,SIO,"SIO
Time",https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,898000,8450,N/A,5720,"July 1, 2025"
2025-10-06 09:47:59,SIO,"SIO
Money-way-na-lost",https://audiomack.com/vibeking-sio/song/money-way-na-lost,1080000,5590,N/A,9230,"February 20, 2024"
2025-10-06 09:48:04,SIO,"SIO
Blessings",https://audiomack.com/vibeking-sio/song/blessings,1410000,13900,N/A,19200,"March 28, 2025"
2025-10-06 09:48:24,SIO,"SIO
Trouble",https://audiomack.com/vibeking-sio/song/trouble,236000,1770,N/A,2380,"February 20, 2024"
2025-10-06 09:48:29,SIO,"SIO
Oyoyo",https://audiomack.com/vibeking-sio/song/oyoyo,390000,2070,N/A,2650,"July 15, 2023"
2025-10-06 09:48:34,SIO,"SIO
sio __ Barnersville _pro.perfect",https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,182000,943,N/A,1150,"November 21, 2020"
2025-10-06 09:49:30,Spize,"Spize
Miss You",https://audiomack.com/spizeofficial/song/miss-you,378000,3690,N/A,2110,"August 1, 2025"
2025-10-06 09:49:34,Spize,"Spize
Melo",https://audiomack.com/spizeofficial/song/melo-22,642000,5980,N/A,8880,"June 7, 2024"
2025-10-06 09:49:38,Spize,"Spize
My Side",https://audiomack.com/spizeofficial/song/my-side,866000,6970,N/A,7700,"January 1, 2025"
2025-10-06 09:49:42,Spize,"Spize
With You",https://audiomack.com/spizeofficial/song/with-you-1,385000,4080,N/A,5840,"August 24, 2024"
2025-10-06 09:50:11,Will Flash,"Will Flash
Tell Me",https://audiomack.com/will-flash/song/tell-me,670000,5160,N/A,3990,"June 30, 2025"
2025-10-06 09:50:15,Will Flash,"Will Flash
Single",https://audiomack.com/will-flash/song/single,780000,6300,N/A,6190,"May 9, 2025"
2025-10-06 09:50:19,Will Flash,"Will Flash
My Ex",https://audiomack.com/will-flash/song/my-ex,1430000,11100,N/A,16700,"February 28, 2025"
2025-10-06 09:50:23,Will Flash,"Will Flash
Boil on Dem",https://audiomack.com/will-flash/song/boil-on-dem,130000,927,N/A,2200,"November 15, 2024"
2025-10-06 09:50:27,Will Flash,"Will Flash
Da Your Problem",https://audiomack.com/will-flash/song/da-your-problem,113000,818,N/A,1450,"December 6, 2024"
2025-10-06 09:50:31,Will Flash,"Will Flash
Kilimanjaro",https://audiomack.com/will-flash/song/kilimanjaro-1,83600,908,N/A,1390,"June 14, 2024"
2025-10-06 09:50:35,Will Flash,"Will Flash
Heart and Soul",https://audiomack.com/will-flash/song/heart-and-soul,233000,2780,N/A,6430,"May 31, 2024"
2025-10-06 09:50:40,Will Flash,"Will Flash
WILL FLASH - Congratulations H.E Joseph Boakai Sr",https://audiomack.com/will-flash/song/will-flash-congratulations-he-joseph-boakai-sr,9840,96,N/A,43,"January 12, 2024"
2025-10-06 09:50:44,Will Flash,"Will Flash
Heart and Soul Refix",https://audiomack.com/will-flash/song/heart-and-soul-refix,21500,359,N/A,705,"August 5, 2024"
2025-10-06 09:51:19,STUNN,"STUNN
DIAMONDS (PRESSURE)",https://audiomack.com/stunn/song/688b2e4bea82e,260000,2320,N/A,3410,"July 31, 2025"
2025-10-06 09:51:23,STUNN,"Stunn
David",https://audiomack.com/stunn/song/david-stunn,377000,3120,N/A,6410,"October 25, 2024"
2025-10-06 09:51:27,STUNN,"Stunna
Her Engine Oil",https://audiomack.com/stunn/song/her-engine-oil,154000,564,N/A,999,"May 22, 2020"
2025-10-06 09:51:31,STUNN,"Stunn
Chop Life",https://audiomack.com/stunn/song/chop-life,291000,2130,N/A,3500,"April 26, 2024"
2025-10-06 09:51:35,STUNN,"Stunna
Addicted",https://audiomack.com/stunn/song/addicted,89000,639,N/A,739,"January 19, 2020"
2025-10-06 09:51:39,STUNN,"Stunna
Oh Lady",https://audiomack.com/stunn/song/oh-lady,57800,478,N/A,560,"November 25, 2019"
2025-10-06 09:51:43,STUNN,"STUNN
BABY O -STUNN",https://audiomack.com/stunn/song/68b2ab5117022,9640,90,N/A,17,"August 30, 2025"
2025-10-06 09:51:47,STUNN,"Stunn
Medicine",https://audiomack.com/stunn/song/medicine,427000,1370,N/A,2290,"June 16, 2023"
2025-10-06 09:51:51,STUNN,"Stunna
Intro",https://audiomack.com/stunn/song/intro,60300,455,N/A,425,"January 19, 2020"
2025-10-06 09:51:55,STUNN,"Stunna
Love 2Night",https://audiomack.com/stunn/song/love-2night,50200,432,N/A,509,"January 19, 2020"
2025-10-06 09:52:30,STUNN,"Stunn
Fallen",https://audiomack.com/stunn/song/fallen,224000,1780,N/A,2690,"November 3, 2023"
2025-10-06 09:52:34,STUNN,"Stunna
Seh Pay Love",https://audiomack.com/stunn/song/seh-pay-love,39200,339,N/A,544,"January 19, 2020"
2025-10-06 09:52:39,STUNN,"Stunn
Fly With You",https://audiomack.com/stunn/song/fly-away-stunn-master-v2,99800,1220,N/A,1740,"June 27, 2024"
2025-10-06 09:52:43,STUNN,"Stunna
Slowdown",https://audiomack.com/stunn/song/slowdown,35700,327,N/A,438,"January 19, 2020"
2025-10-06 09:52:47,STUNN,"Stunna
What IF",https://audiomack.com/stunn/song/what-if-bucky-raw,34500,323,N/A,463,"January 19, 2020"
2025-10-06 09:52:51,STUNN,"Stunna
It's Over",https://audiomack.com/stunn/song/its-over,29700,330,N/A,415,"January 19, 2020"
2025-10-06 09:52:55,STUNN,"Stunna
Original Baby",https://audiomack.com/stunn/song/original-baby,30100,332,N/A,482,"January 19, 2020"
2025-10-06 09:52:59,STUNN,"Stunn
Diamonds (Pressure)",https://audiomack.com/stunn/song/diamonds-pressure,4320,73,N/A,16,"August 1, 2025"
2025-10-06 09:53:03,STUNN,"Stunna
Green Light",https://audiomack.com/stunn/song/green-light,227000,1320,N/A,1240,"November 1, 2023"
2025-10-06 09:53:07,STUNN,"Stunna
Sex Friend",https://audiomack.com/stunn/song/sex-friend-feat-barsee,27100,293,N/A,368,"January 19, 2020"
2025-10-06 09:53:10,STUNN,"Stunna
Why",https://audiomack.com/stunn/song/why,24300,281,N/A,413,"January 19, 2020"
2025-10-06 09:53:14,STUNN,"Stunna
Fire",https://audiomack.com/stunn/song/fire-x-ei,21800,256,N/A,381,"January 19, 2020"
2025-10-06 09:53:18,STUNN,"Stunna
Sammy Song",https://audiomack.com/stunn/song/sammy-song,26300,279,N/A,424,"January 19, 2020"
2025-10-06 09:53:22,STUNN,"Stunna
Mela (Melanin)",https://audiomack.com/stunn/song/mela-melanin,25200,282,N/A,404,"January 19, 2020"
2025-10-06 09:53:26,STUNN,"Stunna
Ti Amo",https://audiomack.com/stunn/song/ti-amo,23500,267,N/A,353,"January 19, 2020"
2025-10-06 09:53:30,STUNN,"Stunn
Fallen",https://audiomack.com/stunn/song/fallen-1,1680,13,N/A,11,"November 3, 2023"
2025-10-06 09:53:34,STUNN,"Stunna
10/10",https://audiomack.com/stunn/song/1010,14800,85,N/A,137,"September 9, 2020"
2025-10-06 09:53:38,STUNN,"Stunn
Medicine",https://audiomack.com/stunn/song/medicine-1,2420,18,N/A,14,"June 25, 2023"
2025-10-06 09:54:08,Larry G,"Larry G
My-Time",https://audiomack.com/elvissaywon226/song/my-time,787000,6930,N/A,3710,"July 18, 2025"
2025-10-06 09:54:12,Larry G,"Larry G
Lonely Soja",https://audiomack.com/elvissaywon226/song/lonely-soja,102000,879,N/A,458,"November 23, 2024"
2025-10-06 09:54:42,Fluxii,"Fluxii
Next",https://audiomack.com/fluxiimusic/song/next,155000,1880,N/A,1040,"September 12, 2025"
2025-10-06 09:54:46,Fluxii,"Fluxii
Hustle",https://audiomack.com/fluxiimusic/song/hustle,280000,3360,N/A,2920,"June 13, 2025"
2025-10-06 09:54:50,Fluxii,"Fluxii
Talk So",https://audiomack.com/fluxiimusic/song/talk-so,783000,6490,N/A,9420,"May 3, 2024"
2025-10-06 09:54:54,Fluxii,"Fluxii
Time",https://audiomack.com/fluxiimusic/song/time,309000,2390,N/A,4800,"December 20, 2024"
2025-10-06 09:54:58,Fluxii,"Fluxii
Happy Player (feat. DenG)",https://audiomack.com/fluxiimusic/song/happyplayer,273000,2510,N/A,4610,"July 31, 2024"
2025-10-06 09:55:02,Fluxii,"Fluxii
Talk So (Remix)",https://audiomack.com/fluxiimusic/song/talkso-remix,207000,1730,N/A,3050,"September 20, 2024"
2025-10-06 09:55:06,Fluxii,"Fluxii
Hustle (Sped Up) (Sped Up)",https://audiomack.com/fluxiimusic/song/hustle-sped-up,11000,129,N/A,67,"June 14, 2025"
2025-10-06 09:55:10,Fluxii,"Fluxii
Loyalty",https://audiomack.com/fluxiimusic/song/loyalty,89800,759,N/A,824,"February 9, 2024"
