timestamp,artist_name,track_title,track_url,album_art,plays,likes,reposts,playlist_adds,release_date
2025-11-20 03:14:52,SIO,"SIO
Time",https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,https://i.audiomack.com/vibeking-sio/87c653780f.webp?width=416,1030000,9340,N/A,6880,"July 1, 2025"
2025-11-20 03:14:56,SIO,"SIO
Money-way-na-lost",https://audiomack.com/vibeking-sio/song/money-way-na-lost,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,1170000,5920,N/A,9980,"February 20, 2024"
2025-11-20 03:14:59,SIO,"SIO
Blessings",https://audiomack.com/vibeking-sio/song/blessings,https://i.audiomack.com/vibeking-sio/16407658-1.webp?width=416,1480000,14300,N/A,20400,"March 28, 2025"
2025-11-20 03:15:02,SIO,"SIO
Trouble",https://audiomack.com/vibeking-sio/song/trouble,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,258000,1900,N/A,2680,"February 20, 2024"
2025-11-20 03:15:06,SIO,"SIO
Oyoyo",https://audiomack.com/vibeking-sio/song/oyoyo,https://i.audiomack.com/vibeking-sio/c1c0ce846e.webp?width=416,408000,2140,N/A,2850,"July 15, 2023"
2025-11-20 03:15:09,SIO,"SIO
sio __ Barnersville _pro.perfect",https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,https://i.audiomack.com/bangboi-sio/dc1d125214.webp?width=416,194000,987,N/A,1270,"November 21, 2020"
2025-11-20 03:15:37,Nahj,"Nahj
My Lady",https://audiomack.com/nahj/song/my-lady,https://i.audiomack.com/nahj_/be4d32b5d2.webp?width=416,2360000,10700,N/A,16000,"September 17, 2025"
2025-11-20 03:15:40,Nahj,"Nahj
She Na Know",https://audiomack.com/nahj/song/she-na-know,https://i.audiomack.com/nahj_/18057164-1.webp?width=416,941000,5580,N/A,11200,"June 27, 2025"
2025-11-20 03:15:43,Nahj,"Nahj
Stupid Me",https://audiomack.com/nahj/song/stupid-me,https://i.audiomack.com/nahj_/54eb8c918e.webp?width=416,646000,4140,N/A,6460,"October 18, 2024"
2025-11-20 03:15:47,Nahj,"Nahj
Tha Boi",https://audiomack.com/nahj/song/nahj-tha-boi,https://i.audiomack.com/nahj46/f4e7fec0db.webp?width=416,33700,236,N/A,110,"March 31, 2023"
2025-11-20 03:15:50,Nahj,"Nahj
Stupid Me(Acoustic)",https://audiomack.com/nahj/song/stupid-meacoustic,https://i.audiomack.com/nahj_/54eb8c918e.webp?width=416,178000,1640,N/A,3720,"February 14, 2025"
2025-11-20 03:15:53,Nahj,"Nahj
Screw You",https://audiomack.com/nahj/song/screw-you,https://i.audiomack.com/nahj_daboi/493d08ba17.webp?width=416,22500,145,N/A,62,"April 26, 2024"
2025-11-20 03:15:57,Nahj,"Nahj
Fearless Freestyle",https://audiomack.com/nahj/song/fearless-freestyle,https://i.audiomack.com/nahj231/64d6bc4861.webp?width=416,24000,142,N/A,72,"January 26, 2024"
2025-11-20 03:16:24,Spize,"Spize
Miss You",https://audiomack.com/spizeofficial/song/miss-you,https://i.audiomack.com/spizeofficial/18326979-1.webp?width=416,486000,4680,N/A,2970,"August 1, 2025"
2025-11-20 03:16:27,Spize,"Spize
Melo",https://audiomack.com/spizeofficial/song/melo-22,https://i.audiomack.com/spizeofficial/591fa960db.webp?width=416,658000,6070,N/A,8990,"June 7, 2024"
2025-11-20 03:16:31,Spize,"Spize
With You",https://audiomack.com/spizeofficial/song/with-you-1,https://i.audiomack.com/spize-7/c9889f6883.webp?width=416,394000,4130,N/A,5870,"August 24, 2024"
2025-11-20 03:16:34,Spize,"Spize
My Side",https://audiomack.com/spizeofficial/song/my-side,https://i.audiomack.com/spize-7/14916091-1.webp?width=416,876000,7010,N/A,7740,"January 1, 2025"
2025-11-20 03:17:01,Will Flash,"Will Flash
Tell Me",https://audiomack.com/will-flash/song/tell-me,https://i.audiomack.com/will-flash/17988005-c.webp?width=416,806000,6100,N/A,5000,"June 30, 2025"
2025-11-20 03:17:05,Will Flash,"Will Flash
Single",https://audiomack.com/will-flash/song/single,https://i.audiomack.com/will-flash/1e814790be.webp?width=416,845000,6820,N/A,7040,"May 9, 2025"
2025-11-20 03:17:08,Will Flash,"Will Flash
My Ex",https://audiomack.com/will-flash/song/my-ex,https://i.audiomack.com/will-flash/128d7c449e.webp?width=416,1490000,11400,N/A,17400,"February 28, 2025"
2025-11-20 03:17:12,Will Flash,"Will Flash
Boil on Dem",https://audiomack.com/will-flash/song/boil-on-dem,https://i.audiomack.com/will-flash/13325134-c.webp?width=416,137000,947,N/A,2260,"November 15, 2024"
2025-11-20 03:17:15,Will Flash,"Will Flash
Kilimanjaro",https://audiomack.com/will-flash/song/kilimanjaro-1,https://i.audiomack.com/will-flash/11215502-c.webp?width=416,87000,927,N/A,1420,"June 14, 2024"
2025-11-20 03:17:18,Will Flash,"Will Flash
Da Your Problem",https://audiomack.com/will-flash/song/da-your-problem,https://i.audiomack.com/will-flash/81b760d7a3.webp?width=416,117000,836,N/A,1500,"December 6, 2024"
2025-11-20 03:17:22,Will Flash,"Will Flash
Heart and Soul",https://audiomack.com/will-flash/song/heart-and-soul,https://i.audiomack.com/will-flash/10867586-c.webp?width=416,237000,2790,N/A,6470,"May 31, 2024"
2025-11-20 03:17:27,Will Flash,"Will Flash
WILL FLASH - Congratulations H.E Joseph Boakai Sr",https://audiomack.com/will-flash/song/will-flash-congratulations-he-joseph-boakai-sr,https://i.audiomack.com/will-flash/552b6b127d.webp?width=416,10900,104,N/A,54,"January 12, 2024"
2025-11-20 03:17:30,Will Flash,"Will Flash
Heart and Soul Refix",https://audiomack.com/will-flash/song/heart-and-soul-refix,https://i.audiomack.com/will-flash/11884024-c.webp?width=416,22200,363,N/A,715,"August 5, 2024"
2025-11-20 03:18:02,STUNN,"STUNN
DIAMONDS (PRESSURE)",https://audiomack.com/stunn/song/688b2e4bea82e,https://i.audiomack.com/stunn/f9e26519d1.webp?width=416,298000,2660,N/A,3980,"July 31, 2025"
2025-11-20 03:18:05,STUNN,"Stunn
David",https://audiomack.com/stunn/song/david-stunn,https://i.audiomack.com/stunn/4785de673e.webp?width=416,389000,3240,N/A,6550,"October 25, 2024"
2025-11-20 03:18:09,STUNN,"Stunna
Her Engine Oil",https://audiomack.com/stunn/song/her-engine-oil,https://i.audiomack.com/stunnamusic/2193c4c33f.webp?width=416,163000,603,N/A,1040,"May 22, 2020"
2025-11-20 03:18:12,STUNN,"Stunn
Chop Life",https://audiomack.com/stunn/song/chop-life,https://i.audiomack.com/stunn/7ddc2fed59.webp?width=416,296000,2150,N/A,3530,"April 26, 2024"
