timestamp,artist_name,url,profile_image,followers,total_plays,monthly_listeners,member_since,tracks_found
2025-12-27 03:28:33,SIO,https://audiomack.com/vibeking-sio,https://i.audiomack.com/vibeking-sio/7ea34cbb44.webp?width=400,172000,5240000,190000,"Oct 30, 2020",7
2025-12-27 03:29:21,Nahj,https://audiomack.com/nahj,https://i.audiomack.com/nahj_/b58976d0d8.webp?width=400,28100,4730000,258000,"Dec 27, 2019",7
2025-12-27 03:30:08,Spize,https://audiomack.com/spizeofficial,https://i.audiomack.com/spizeofficial/cb9735d703.webp?width=400,69200,2530000,45600,"Oct 20, 2021",4
2025-12-27 03:30:45,Will Flash,https://audiomack.com/will-flash,https://i.audiomack.com/will-flash/d3fa51159a.webp?width=400,74600,4340000,176000,"Dec 1, 2023",10
2025-12-27 03:31:47,STUNN,https://audiomack.com/stunn,https://i.audiomack.com/stunn/857fddfe80.webp?width=400,66100,3380000,313000,"Nov 25, 2019",30
2025-12-27 03:33:50,Larry G,https://audiomack.com/elvissaywon226,https://i.audiomack.com/elvissaywon226/e86080d869.webp?width=400,54900,1780000,102000,"Oct 17, 2020",4
2025-12-27 03:34:27,Fluxii,https://audiomack.com/fluxiimusic,https://i.audiomack.com/fluxiimusic/4fd9aa58b0.webp?width=400,63100,2600000,35300,"Aug 10, 2023",10
2025-12-27 03:35:29,Teddyride,https://audiomack.com/teddyride,https://i.audiomack.com/teddyride/278176366b.webp?width=400,129000,6290000,55300,"Oct 21, 2019",30
2025-12-27 03:37:35,Jaredo,https://audiomack.com/Jaredo,https://i.audiomack.com/Jaredo/5536a7636e.webp?width=400,66800,2610000,47900,"Aug 27, 2021",12
2025-12-27 03:38:48,King Dennis,https://audiomack.com/troublecoming,https://i.audiomack.com/kingdennis/be8429c880.webp?width=400,188000,9430000,146000,"Jul 2, 2020",50
2025-12-27 03:42:05,JZyNo,https://audiomack.com/jzyno,https://i.audiomack.com/jzyno/7feb6e989a.webp?width=400,493000,87200000,283000,"Jul 18, 2017",37
2025-12-27 03:44:40,C.I.C,https://audiomack.com/cralorboi_cic,https://i.audiomack.com/cralorboi_cic/451dbbdc56.webp?width=400,213000,12000000,85200,"May 21, 2019",36
2025-12-27 03:47:21,MC CARO,https://audiomack.com/mccaro,https://i.audiomack.com/mccaro/88f778ad4b.webp?width=400,217000,11600000,315000,"May 25, 2019",88
2025-12-27 03:52:43,JBoy De Prophet,https://audiomack.com/jboydeprophet-1,https://i.audiomack.com/jboydeprophet-1/608c051971.webp?width=400,104000,3710000,96500,"Jan 12, 2024",26
2025-12-27 03:54:46,Christoph The Change,https://audiomack.com/christoph-the-change,https://i.audiomack.com/christoph-the-change/1fb9825b01.webp?width=400,163000,7030000,124000,"Jun 16, 2020",62
2025-12-27 03:58:39,Brickson,https://audiomack.com/brickson_,https://i.audiomack.com/brickson_/768a6c34c5.webp?width=400,85400,3380000,91500,"Feb 6, 2021",13
2025-12-27 03:59:57,Barsee Mocopala Kiloda,https://audiomack.com/barsee-mocopala-kiloda,https://i.audiomack.com/barsee-mocopala-kiloda/58f33b03a1.webp?width=400,115000,5070000,136000,"Mar 9, 2019",58
2025-12-27 04:03:38,Mr. Church,https://audiomack.com/mr-church1,https://i.audiomack.com/mr-church1/d012ddf240.webp?width=400,32700,985000,43600,"Jan 13, 2021",25
2025-12-27 04:05:30,Natif,https://audiomack.com/natif,https://i.audiomack.com/natif/5d21fd2848.webp?width=400,46100,1760000,34400,"Jul 2, 2023",30
2025-12-27 04:07:36,Lil More,https://audiomack.com/LilMore,https://i.audiomack.com/LilMore/9b18429b7f.webp?width=400,107000,3710000,71700,"Apr 17, 2023",16
2025-12-27 04:08:56,Writerman Willy,https://audiomack.com/writerman_willy,https://i.audiomack.com/writerman_willy/ec6e7433aa.webp?width=400,13600,694000,10300,"Jul 28, 2019",16
2025-12-27 04:10:25,Kpanto,https://audiomack.com/kpanto_,https://i.audiomack.com/kpanto_/89c8e6a0fb.webp?width=400,88600,5560000,14600,"Feb 10, 2020",59
2025-12-27 04:14:12,Boifatty,https://audiomack.com/boifattyofficial,https://i.audiomack.com/boifattyofficial/a71e6ba5cf.webp?width=400,52300,1990000,134000,"Apr 29, 2019",37
2025-12-27 04:16:44,Bucky Raw,https://audiomack.com/buckyraw,https://i.audiomack.com/buckyraw-1/7561b00e22.webp?width=400,69700,2740000,146000,"Jun 18, 2020",25
2025-12-27 04:18:34,KOBAZZIE,https://audiomack.com/kobazziee,https://i.audiomack.com/kobazziee/6d17a93a68.webp?width=400,88200,3360000,20300,"Aug 4, 2020",15
2025-12-27 04:19:56,J Slught,https://audiomack.com/jslughtofficial,https://i.audiomack.com/jslughtofficial/8076147772.webp?width=400,111000,5560000,26500,"Aug 31, 2019",41
2025-12-27 04:22:41,J Rap,https://audiomack.com/j-rap-,https://i.audiomack.com/jrappneckc/a27ed71b62.webp?width=400,59800,1310000,43600,"Jun 17, 2024",13
2025-12-27 04:23:55,Nuchie Meek,https://audiomack.com/nuchie-meek-,https://i.audiomack.com/nuchie-meek-/8cec6330e5.webp?width=400,153000,8260000,80500,"Jan 21, 2020",34
2025-12-27 04:26:35,KELLz,https://audiomack.com/KELLz,https://i.audiomack.com/KELLz_Lib/a6c781839a.webp?width=400,10800,657000,7180,"Oct 27, 2023",7
2025-12-27 04:27:30,Fazari,https://audiomack.com/Fazari,https://i.audiomack.com/Fazari/d28125e057.webp?width=400,94900,4350000,79900,"May 31, 2019",37
