timestamp,artist_name,url,profile_image,followers,total_plays,monthly_listeners,member_since,tracks_found
2025-12-28 03:52:21,SIO,https://audiomack.com/vibeking-sio,https://i.audiomack.com/vibeking-sio/7ea34cbb44.webp?width=400,172000,5260000,194000,"Oct 30, 2020",7
2025-12-28 03:53:08,Nahj,https://audiomack.com/nahj,https://i.audiomack.com/nahj_/b58976d0d8.webp?width=400,28200,4740000,260000,"Dec 27, 2019",7
2025-12-28 03:53:55,Spize,https://audiomack.com/spizeofficial,https://i.audiomack.com/spizeofficial/cb9735d703.webp?width=400,69400,2530000,46200,"Oct 20, 2021",4
2025-12-28 03:54:32,Will Flash,https://audiomack.com/will-flash,https://i.audiomack.com/will-flash/d3fa51159a.webp?width=400,74900,4350000,168000,"Dec 1, 2023",10
2025-12-28 03:55:32,STUNN,https://audiomack.com/stunn,https://i.audiomack.com/stunn/857fddfe80.webp?width=400,66200,3390000,317000,"Nov 25, 2019",30
2025-12-28 03:57:34,Larry G,https://audiomack.com/elvissaywon226,https://i.audiomack.com/elvissaywon226/e86080d869.webp?width=400,55300,1790000,101000,"Oct 17, 2020",4
2025-12-28 03:58:11,Fluxii,https://audiomack.com/fluxiimusic,https://i.audiomack.com/fluxiimusic/4fd9aa58b0.webp?width=400,63400,2610000,35800,"Aug 10, 2023",10
2025-12-28 03:59:12,Teddyride,https://audiomack.com/teddyride,https://i.audiomack.com/teddyride/278176366b.webp?width=400,129000,6290000,53700,"Oct 21, 2019",30
2025-12-28 04:01:16,Jaredo,https://audiomack.com/Jaredo,https://i.audiomack.com/Jaredo/5536a7636e.webp?width=400,67000,2620000,47800,"Aug 27, 2021",12
2025-12-28 04:02:28,King Dennis,https://audiomack.com/troublecoming,https://i.audiomack.com/kingdennis/be8429c880.webp?width=400,188000,9450000,149000,"Jul 2, 2020",50
2025-12-28 04:05:42,JZyNo,https://audiomack.com/jzyno,https://i.audiomack.com/jzyno/7feb6e989a.webp?width=400,493000,87200000,282000,"Jul 18, 2017",37
2025-12-28 04:08:13,C.I.C,https://audiomack.com/cralorboi_cic,https://i.audiomack.com/cralorboi_cic/451dbbdc56.webp?width=400,213000,12000000,85800,"May 21, 2019",36
2025-12-28 04:10:52,MC CARO,https://audiomack.com/mccaro,https://i.audiomack.com/mccaro/88f778ad4b.webp?width=400,218000,11600000,319000,"May 25, 2019",88
2025-12-28 04:16:08,JBoy De Prophet,https://audiomack.com/jboydeprophet-1,https://i.audiomack.com/jboydeprophet-1/608c051971.webp?width=400,104000,3720000,93300,"Jan 12, 2024",26
2025-12-28 04:18:10,Christoph The Change,https://audiomack.com/christoph-the-change,https://i.audiomack.com/christoph-the-change/1fb9825b01.webp?width=400,163000,7040000,126000,"Jun 16, 2020",62
2025-12-28 04:21:58,Brickson,https://audiomack.com/brickson_,https://i.audiomack.com/brickson_/768a6c34c5.webp?width=400,85800,3390000,91800,"Feb 6, 2021",13
2025-12-28 04:23:15,Barsee Mocopala Kiloda,https://audiomack.com/barsee-mocopala-kiloda,https://i.audiomack.com/barsee-mocopala-kiloda/58f33b03a1.webp?width=400,115000,5100000,139000,"Mar 9, 2019",58
2025-12-28 04:27:07,Mr. Church,https://audiomack.com/mr-church1,https://i.audiomack.com/mr-church1/d012ddf240.webp?width=400,32700,987000,44200,"Jan 13, 2021",25
2025-12-28 04:28:57,Natif,https://audiomack.com/natif,https://i.audiomack.com/natif/5d21fd2848.webp?width=400,46300,1770000,34400,"Jul 2, 2023",30
2025-12-28 04:31:01,Lil More,https://audiomack.com/LilMore,https://i.audiomack.com/LilMore/9b18429b7f.webp?width=400,107000,3720000,73000,"Apr 17, 2023",16
2025-12-28 04:32:20,Writerman Willy,https://audiomack.com/writerman_willy,https://i.audiomack.com/writerman_willy/ec6e7433aa.webp?width=400,13600,694000,10200,"Jul 28, 2019",16
2025-12-28 04:33:47,Kpanto,https://audiomack.com/kpanto_,https://i.audiomack.com/kpanto_/89c8e6a0fb.webp?width=400,88700,5560000,14800,"Feb 10, 2020",59
2025-12-28 04:37:31,Boifatty,https://audiomack.com/boifattyofficial,https://i.audiomack.com/boifattyofficial/a71e6ba5cf.webp?width=400,52400,2000000,136000,"Apr 29, 2019",37
2025-12-28 04:40:00,Bucky Raw,https://audiomack.com/buckyraw,https://i.audiomack.com/buckyraw-1/7561b00e22.webp?width=400,70600,2770000,155000,"Jun 18, 2020",25
2025-12-28 04:41:48,KOBAZZIE,https://audiomack.com/kobazziee,https://i.audiomack.com/kobazziee/6d17a93a68.webp?width=400,88300,3360000,20600,"Aug 4, 2020",15
2025-12-28 04:43:10,J Slught,https://audiomack.com/jslughtofficial,https://i.audiomack.com/jslughtofficial/8076147772.webp?width=400,111000,5570000,26300,"Aug 31, 2019",41
2025-12-28 04:45:50,J Rap,https://audiomack.com/j-rap-,https://i.audiomack.com/jrappneckc/a27ed71b62.webp?width=400,60000,1310000,43500,"Jun 17, 2024",13
2025-12-28 04:47:03,Nuchie Meek,https://audiomack.com/nuchie-meek-,https://i.audiomack.com/nuchie-meek-/8cec6330e5.webp?width=400,154000,8270000,81700,"Jan 21, 2020",34
2025-12-28 04:49:19,KELLz,https://audiomack.com/KELLz,https://i.audiomack.com/KELLz_Lib/a6c781839a.webp?width=400,10800,657000,7100,"Oct 27, 2023",7
2025-12-28 04:50:12,Fazari,https://audiomack.com/Fazari,https://i.audiomack.com/Fazari/d28125e057.webp?width=400,95100,4360000,79600,"May 31, 2019",37
