timestamp,artist_name,url,profile_image,followers,total_plays,monthly_listeners,member_since,tracks_found
2025-11-23 03:40:07,SIO,https://audiomack.com/vibeking-sio,https://i.audiomack.com/vibeking-sio/7ea34cbb44.webp?width=400,148000,4570000,77700,"Oct 30, 2020",6
2025-11-23 03:40:51,Nahj,https://audiomack.com/nahj,https://i.audiomack.com/nahj_/b58976d0d8.webp?width=400,25700,4240000,187000,"Dec 27, 2019",7
2025-11-23 03:41:39,Spize,https://audiomack.com/spizeofficial,https://i.audiomack.com/spizeofficial/cb9735d703.webp?width=400,65500,2420000,43400,"Oct 20, 2021",4
2025-11-23 03:42:16,Will Flash,https://audiomack.com/will-flash,https://i.audiomack.com/will-flash/d3fa51159a.webp?width=400,64300,3840000,123000,"Dec 1, 2023",10
2025-11-23 03:43:18,STUNN,https://audiomack.com/stunn,https://i.audiomack.com/stunn/f9e26519d1.webp?width=400,62300,2810000,22100,"Nov 25, 2019",29
2025-11-23 03:45:17,Larry G,https://audiomack.com/elvissaywon226,https://i.audiomack.com/elvissaywon226/e86080d869.webp?width=400,44200,1460000,151000,"Oct 17, 2020",4
2025-11-23 03:45:55,Fluxii,https://audiomack.com/fluxiimusic,https://i.audiomack.com/fluxiimusic/4fd9aa58b0.webp?width=400,58600,2480000,40700,"Aug 10, 2023",10
2025-11-23 03:46:58,Teddyride,https://audiomack.com/teddyride,https://i.audiomack.com/teddyride/278176366b.webp?width=400,125000,6130000,68400,"Oct 21, 2019",30
2025-11-23 03:49:02,Jaredo,https://audiomack.com/Jaredo,https://i.audiomack.com/Jaredo/5536a7636e.webp?width=400,62500,2390000,55700,"Aug 27, 2021",12
2025-11-23 03:50:14,King Dennis,https://audiomack.com/troublecoming,https://i.audiomack.com/kingdennis/be8429c880.webp?width=400,170000,8840000,118000,"Jul 2, 2020",49
2025-11-23 03:53:25,JZyNo,https://audiomack.com/jzyno,https://i.audiomack.com/jzyno/7feb6e989a.webp?width=400,485000,86500000,466000,"Jul 18, 2017",37
2025-11-23 03:55:59,C.I.C,https://audiomack.com/cralorboi_cic,https://i.audiomack.com/cralorboi_cic/451dbbdc56.webp?width=400,205000,11600000,92900,"May 21, 2019",36
2025-11-23 03:58:38,MC CARO,https://audiomack.com/mccaro,https://i.audiomack.com/mccaro/88f778ad4b.webp?width=400,205000,10800000,69000,"May 25, 2019",83
2025-11-23 04:03:37,JBoy De Prophet,https://audiomack.com/jboydeprophet-1,https://i.audiomack.com/jboydeprophet-1/608c051971.webp?width=400,94600,3390000,79700,"Jan 12, 2024",26
2025-11-23 04:05:40,Christoph The Change,https://audiomack.com/christoph-the-change,https://i.audiomack.com/christoph-the-change/1fb9825b01.webp?width=400,151000,6370000,130000,"Jun 16, 2020",62
2025-11-23 04:09:30,Brickson,https://audiomack.com/brickson_,https://i.audiomack.com/brickson_/768a6c34c5.webp?width=400,75600,3070000,103000,"Feb 6, 2021",13
2025-11-23 04:10:48,Barsee Mocopala Kiloda,https://audiomack.com/barsee-mocopala-kiloda,https://i.audiomack.com/barsee-mocopala-kiloda/58f33b03a1.webp?width=400,102000,4420000,90300,"Mar 9, 2019",56
2025-11-23 04:14:23,Mr. Church,https://audiomack.com/mr-church1,https://i.audiomack.com/mr-church1/fc867a1e71.webp?width=400,30900,904000,5610,"Jan 13, 2021",24
2025-11-23 04:16:11,Natif,https://audiomack.com/natif,https://i.audiomack.com/natif/5d21fd2848.webp?width=400,42700,1670000,35400,"Jul 2, 2023",29
2025-11-23 04:18:14,Lil More,https://audiomack.com/LilMore,https://i.audiomack.com/LilMore/9b18429b7f.webp?width=400,98800,3500000,96700,"Apr 17, 2023",15
2025-11-23 04:19:32,Writerman Willy,https://audiomack.com/writerman_willy,https://i.audiomack.com/writerman_willy/ec6e7433aa.webp?width=400,13100,672000,16200,"Jul 28, 2019",16
2025-11-23 04:21:02,Kpanto,https://audiomack.com/kpanto_,https://i.audiomack.com/kpanto_/89c8e6a0fb.webp?width=400,87300,5490000,12400,"Feb 10, 2020",59
2025-11-23 04:24:44,Boifatty,https://audiomack.com/boifattyofficial,https://i.audiomack.com/boifattyofficial/a71e6ba5cf.webp?width=400,49300,1770000,23200,"Apr 29, 2019",36
2025-11-23 04:27:13,Bucky Raw,https://audiomack.com/buckyraw,https://i.audiomack.com/buckyraw-1/7561b00e22.webp?width=400,58600,2260000,17800,"Jun 18, 2020",23
2025-11-23 04:28:54,KOBAZZIE,https://audiomack.com/kobazziee,https://i.audiomack.com/kobazziee/6d17a93a68.webp?width=400,86700,3320000,20900,"Aug 4, 2020",15
2025-11-23 04:30:15,J Slught,https://audiomack.com/jslughtofficial,https://i.audiomack.com/jslughtofficial/8076147772.webp?width=400,109000,5480000,32700,"Aug 31, 2019",41
2025-11-23 04:32:56,J Rap,https://audiomack.com/j-rap-,https://i.audiomack.com/jrappneckc/a27ed71b62.webp?width=400,51800,1150000,31400,"Jun 17, 2024",13
2025-11-23 04:34:08,Nuchie Meek,https://audiomack.com/nuchie-meek-,https://i.audiomack.com/nuchie-meek-/8cec6330e5.webp?width=400,144000,7990000,64599,"Jan 21, 2020",33
2025-11-23 04:36:21,KELLz,https://audiomack.com/KELLz,https://i.audiomack.com/KELLz_Lib/a6c781839a.webp?width=400,10500,641000,11100,"Oct 27, 2023",7
2025-11-23 04:37:14,Fazari,https://audiomack.com/Fazari,https://i.audiomack.com/Fazari/d28125e057.webp?width=400,89100,4070000,118000,"May 31, 2019",37
