timestamp,artist_name,url,profile_image,followers,total_plays,monthly_listeners,member_since,tracks_found
2026-02-28 03:59:36,SIO,https://audiomack.com/vibeking-sio,https://i.audiomack.com/vibeking-sio/7ea34cbb44.webp?width=400,199000,5950000,97400,"Oct 30, 2020",0
2026-02-28 04:00:00,Nahj,https://audiomack.com/nahj,https://i.audiomack.com/nahj_/b58976d0d8.webp?width=400,32000,5460000,364000,"Dec 27, 2019",8
2026-02-28 04:01:44,Spize,https://audiomack.com/spizeofficial,https://i.audiomack.com/spizeofficial/cb9735d703.webp?width=400,75400,2700000,42500,"Oct 20, 2021",5
2026-02-28 04:03:01,Will Flash,https://audiomack.com/will-flash,https://i.audiomack.com/will-flash/0868698ca9.webp?width=400,91400,4990000,154000,"Dec 1, 2023",12
2026-02-28 04:04:36,STUNN,https://audiomack.com/stunn,https://i.audiomack.com/stunn/857fddfe80.webp?width=400,69600,3690000,50600,"Nov 25, 2019",30
2026-02-28 04:08:15,Larry G,https://audiomack.com/elvissaywon226,https://i.audiomack.com/elvissaywon226/cd7ddf76fb.webp?width=400,81000,2530000,167000,"Oct 17, 2020",14
2026-02-28 04:09:35,Fluxii,https://audiomack.com/fluxiimusic,https://i.audiomack.com/fluxiimusic/4fd9aa58b0.webp?width=400,76700,2850000,34400,"Aug 10, 2023",10
2026-02-28 04:10:54,Teddyride,https://audiomack.com/teddyride,https://i.audiomack.com/teddyride/278176366b.webp?width=400,135000,6560000,76500,"Oct 21, 2019",31
2026-02-28 04:14:02,Jaredo,https://audiomack.com/Jaredo,https://i.audiomack.com/Jaredo/5536a7636e.webp?width=400,74700,2950000,44200,"Aug 27, 2021",12
2026-02-28 04:16:16,King Dennis,https://audiomack.com/troublecoming,https://i.audiomack.com/troublecoming/1c4d8d43b0.webp?width=400,218000,10600000,148000,"Jul 2, 2020",52
2026-02-28 04:21:32,JZyNo,https://audiomack.com/jzyno,https://i.audiomack.com/jzyno/7feb6e989a.webp?width=400,503000,81400000,223000,"Jul 18, 2017",35
2026-02-28 04:25:30,C.I.C,https://audiomack.com/cralorboi_cic,https://i.audiomack.com/cralorboi_cic/451dbbdc56.webp?width=400,225000,12400000,56600,"May 21, 2019",36
2026-02-28 04:30:13,MC CARO,https://audiomack.com/mccaro,https://i.audiomack.com/mccaro/88f778ad4b.webp?width=400,232000,12300000,94400,"May 25, 2019",88
2026-02-28 04:41:35,JBoy De Prophet,https://audiomack.com/jboydeprophet-1,https://i.audiomack.com/jboydeprophet-1/608c051971.webp?width=400,117000,4059999,44000,"Jan 12, 2024",27
2026-02-28 04:45:01,Christoph The Change,https://audiomack.com/christoph-the-change,https://i.audiomack.com/christoph-the-change/1fb9825b01.webp?width=400,196000,8109999,112000,"Jun 16, 2020",50
2026-02-28 04:49:49,Brickson,https://audiomack.com/brickson_,https://i.audiomack.com/brickson_/768a6c34c5.webp?width=400,107000,4179999,148000,"Feb 6, 2021",14
2026-02-28 04:51:29,Barsee Mocopala Kiloda,https://audiomack.com/barsee-mocopala-kiloda,https://i.audiomack.com/barsee-mocopala-kiloda/58f33b03a1.webp?width=400,138000,5960000,87000,"Mar 9, 2019",62
2026-02-28 04:58:19,Mr. Church,https://audiomack.com/mr-church1,https://i.audiomack.com/mr-church1/d012ddf240.webp?width=400,34800,1050000,13700,"Jan 13, 2021",10
2026-02-28 04:59:47,Natif,https://audiomack.com/natif,https://i.audiomack.com/natif/5d21fd2848.webp?width=400,49400,1860000,17000,"Jul 2, 2023",30
2026-02-28 05:02:27,Lil More,https://audiomack.com/LilMore,https://i.audiomack.com/LilMore/a56f5b7ee0.webp?width=400,124000,4160000,63000,"Apr 17, 2023",16
2026-02-28 05:04:16,Writerman Willy,https://audiomack.com/writerman_willy,https://i.audiomack.com/writerman_willy/ec6e7433aa.webp?width=400,14300,729000,15400,"Jul 28, 2019",17
2026-02-28 05:06:47,Kpanto,https://audiomack.com/kpanto_,https://i.audiomack.com/kpanto_/89c8e6a0fb.webp?width=400,91300,5670000,12700,"Feb 10, 2020",30
2026-02-28 05:10:59,Boifatty,https://audiomack.com/boifattyofficial,https://i.audiomack.com/boifattyofficial/a71e6ba5cf.webp?width=400,55100,2120000,25600,"Apr 29, 2019",41
2026-02-28 05:15:40,Bucky Raw,https://audiomack.com/buckyraw,https://i.audiomack.com/buckyraw-1/7561b00e22.webp?width=400,91700,3540000,85300,"Jun 18, 2020",20
2026-02-28 05:18:11,KOBAZZIE,https://audiomack.com/kobazziee,https://i.audiomack.com/kobazziee/6d17a93a68.webp?width=400,91000,3430000,16800,"Aug 4, 2020",16
2026-02-28 05:20:21,J Slught,https://audiomack.com/jslughtofficial,https://i.audiomack.com/jslughtofficial/8076147772.webp?width=400,117000,5850000,99300,"Aug 31, 2019",36
2026-02-28 05:23:44,J Rap,https://audiomack.com/j-rap-,https://i.audiomack.com/jrappneckc/a27ed71b62.webp?width=400,75300,1640000,77200,"Jun 17, 2024",0
2026-02-28 05:24:30,Nuchie Meek,https://audiomack.com/nuchie-meek-,https://i.audiomack.com/nuchie-meek-/8cec6330e5.webp?width=400,167000,8630000,53600,"Jan 21, 2020",34
2026-02-28 05:28:13,KELLz,https://audiomack.com/KELLz,https://i.audiomack.com/KELLz_Lib/a6c781839a.webp?width=400,11000,673000,3580,"Oct 27, 2023",7
2026-02-28 05:29:16,Fazari,https://audiomack.com/Fazari,https://i.audiomack.com/Fazari/d28125e057.webp?width=400,104000,4720000,81200,"May 31, 2019",10
