timestamp,artist_name,url,profile_image,followers,total_plays,monthly_listeners,member_since,tracks_found
2025-11-17 03:21:28,SIO,https://audiomack.com/vibeking-sio,https://i.audiomack.com/vibeking-sio/7ea34cbb44.webp?width=400,146000,4520000,80400,"Oct 30, 2020",6
2025-11-17 03:22:13,Nahj,https://audiomack.com/nahj,https://i.audiomack.com/nahj_/b58976d0d8.webp?width=400,25300,4170000,209000,"Dec 27, 2019",7
2025-11-17 03:23:00,Spize,https://audiomack.com/spizeofficial,https://i.audiomack.com/spizeofficial/cb9735d703.webp?width=400,64900,2400000,43000,"Oct 20, 2021",4
2025-11-17 03:23:38,Will Flash,https://audiomack.com/will-flash,https://i.audiomack.com/will-flash/d3fa51159a.webp?width=400,63000,3740000,74000,"Dec 1, 2023",9
2025-11-17 03:24:37,STUNN,https://audiomack.com/stunn,https://i.audiomack.com/stunn/f9e26519d1.webp?width=400,62000,2800000,23100,"Nov 25, 2019",29
2025-11-17 03:26:44,Larry G,https://audiomack.com/elvissaywon226,https://i.audiomack.com/elvissaywon226/e86080d869.webp?width=400,42500,1400000,146000,"Oct 17, 2020",4
2025-11-17 03:27:25,Fluxii,https://audiomack.com/fluxiimusic,https://i.audiomack.com/fluxiimusic/4fd9aa58b0.webp?width=400,58000,2460000,43600,"Aug 10, 2023",10
2025-11-17 03:28:27,Teddyride,https://audiomack.com/teddyride,https://i.audiomack.com/teddyride/278176366b.webp?width=400,124000,6060000,44300,"Oct 21, 2019",30
2025-11-17 03:30:36,Jaredo,https://audiomack.com/Jaredo,https://i.audiomack.com/Jaredo/5536a7636e.webp?width=400,61900,2350000,58700,"Aug 27, 2021",12
2025-11-17 03:31:51,King Dennis,https://audiomack.com/troublecoming,https://i.audiomack.com/kingdennis/be8429c880.webp?width=400,169000,8780000,128000,"Jul 2, 2020",49
2025-11-17 03:35:15,JZyNo,https://audiomack.com/jzyno,https://i.audiomack.com/jzyno/7feb6e989a.webp?width=400,483000,86300000,429000,"Jul 18, 2017",37
2025-11-17 03:37:57,C.I.C,https://audiomack.com/cralorboi_cic,https://i.audiomack.com/cralorboi_cic/451dbbdc56.webp?width=400,204000,11500000,95900,"May 21, 2019",36
2025-11-17 03:40:46,MC CARO,https://audiomack.com/mccaro,https://i.audiomack.com/mccaro/88f778ad4b.webp?width=400,205000,10800000,71500,"May 25, 2019",83
2025-11-17 03:46:20,JBoy De Prophet,https://audiomack.com/jboydeprophet-1,https://i.audiomack.com/jboydeprophet-1/608c0519712b61dce8984417cc1f68d24d6fe08542abd3ef6197fd83834202a5.jpeg?width=400,93600,3350000,89000,"Jan 12, 2024",25
2025-11-17 03:48:32,Christoph The Change,https://audiomack.com/christoph-the-change,https://i.audiomack.com/christoph-the-change/1fb9825b01.webp?width=400,149000,6210000,108000,"Jun 16, 2020",62
2025-11-17 03:53:07,Brickson,https://audiomack.com/brickson_,https://i.audiomack.com/brickson_/768a6c34c56f831cd6a1ba0e12ae67962705c2765f3510c10c22db23da241d05.jpeg?width=400,74200,3020000,107000,"Feb 6, 2021",13
2025-11-17 03:54:36,Barsee Mocopala Kiloda,https://audiomack.com/barsee-mocopala-kiloda,https://i.audiomack.com/barsee-mocopala-kiloda/58f33b03a1.webp?width=400,101000,4390000,85500,"Mar 9, 2019",56
2025-11-17 03:58:51,Mr. Church,https://audiomack.com/mr-church1,https://i.audiomack.com/mr-church1/fc867a1e71.webp?width=400,30900,901000,5780,"Jan 13, 2021",24
2025-11-17 04:01:03,Natif,https://audiomack.com/natif,https://i.audiomack.com/natif/5d21fd2848.webp?width=400,42300,1660000,39500,"Jul 2, 2023",29
2025-11-17 04:03:38,Lil More,https://audiomack.com/LilMore,https://i.audiomack.com/LilMore/9b18429b7f.webp?width=400,97500,3460000,113000,"Apr 17, 2023",15
2025-11-17 04:05:11,Writerman Willy,https://audiomack.com/writerman_willy,https://i.audiomack.com/writerman_willy/ec6e7433aa.webp?width=400,13100,667000,18000,"Jul 28, 2019",16
2025-11-17 04:07:09,Kpanto,https://audiomack.com/kpanto_,https://i.audiomack.com/kpanto_/89c8e6a0fb.webp?width=400,87100,5480000,11800,"Feb 10, 2020",59
2025-11-17 04:12:37,Boifatty,https://audiomack.com/boifattyofficial,https://i.audiomack.com/boifattyofficial/a71e6ba5cf.webp?width=400,49100,1760000,25000,"Apr 29, 2019",36
2025-11-17 04:16:02,Bucky Raw,https://audiomack.com/buckyraw,https://i.audiomack.com/buckyraw-1/7561b00e22.webp?width=400,58200,2250000,19900,"Jun 18, 2020",23
2025-11-17 04:18:16,KOBAZZIE,https://audiomack.com/kobazziee,https://i.audiomack.com/kobazziee/6d17a93a68.webp?width=400,86500,3310000,22000,"Aug 4, 2020",15
2025-11-17 04:19:58,J Slught,https://audiomack.com/jslughtofficial,https://i.audiomack.com/jslughtofficial/8076147772.webp?width=400,109000,5460000,31900,"Aug 31, 2019",41
2025-11-17 04:23:32,J Rap,https://audiomack.com/j-rap-,https://i.audiomack.com/jrappneckc/a27ed71b62.webp?width=400,50700,1130000,30700,"Jun 17, 2024",13
2025-11-17 04:25:06,Nuchie Meek,https://audiomack.com/nuchie-meek-,https://i.audiomack.com/nuchie-meek-/8cec6330e5.webp?width=400,143000,7960000,68700,"Jan 21, 2020",33
2025-11-17 04:28:17,KELLz,https://audiomack.com/KELLz,https://i.audiomack.com/KELLz_Lib/a6c781839a.webp?width=400,10500,638000,12300,"Oct 27, 2023",7
2025-11-17 04:29:26,Fazari,https://audiomack.com/Fazari,https://i.audiomack.com/Fazari/d28125e057.webp?width=400,88000,4010000,108000,"May 31, 2019",37
