timestamp,artist_name,url,profile_image,followers,total_plays,monthly_listeners,member_since,tracks_found
2026-05-28 06:17:39,SIO,https://audiomack.com/vibeking-sio,https://i.audiomack.com/vibeking-sio/7ea34cbb44.webp?width=400,3313522,3313522,N/A,N/A,7
2026-05-28 06:18:16,Nahj,https://audiomack.com/nahj,https://i.audiomack.com/nahj_/b58976d0d8.webp?width=400,6113818,6113818,N/A,N/A,8
2026-05-28 06:18:56,Spize,https://audiomack.com/spizeofficial,https://i.audiomack.com/spizeofficial/776a14fabf.webp?width=400,3693150,3693150,N/A,N/A,7
2026-05-28 06:19:35,Will Flash,https://audiomack.com/will-flash,https://i.audiomack.com/will-flash/0868698ca9.webp?width=400,5914880,5914880,N/A,N/A,18
2026-05-28 06:20:52,STUNN,https://audiomack.com/stunn,https://i.audiomack.com/stunn/857fddfe80.webp?width=400,3879839,3879839,N/A,N/A,30
2026-05-28 06:22:43,Larry G,https://audiomack.com/elvissaywon226,https://i.audiomack.com/elvissaywon226/cd7ddf76fb.webp?width=400,3241994,3241994,N/A,N/A,4
2026-05-28 06:23:12,Fluxii,https://audiomack.com/fluxiimusic,https://i.audiomack.com/fluxiimusic/4fd9aa58b0.webp?width=400,3122602,3122602,N/A,N/A,11
2026-05-28 06:24:08,Teddyride,https://audiomack.com/teddyride,https://i.audiomack.com/teddyride/6d628ac3c3.webp?width=400,7504654,7504654,N/A,N/A,32
2026-05-28 06:26:22,Jaredo,https://audiomack.com/Jaredo,https://i.audiomack.com/Jaredo/5536a7636e.webp?width=400,3343008,3343008,N/A,N/A,12
2026-05-28 06:27:26,King Dennis,https://audiomack.com/troublecoming,https://i.audiomack.com/troublecoming/1c4d8d43b0.webp?width=400,12296174,12296174,N/A,N/A,54
2026-05-28 06:30:42,JZyNo,https://audiomack.com/jzyno,https://i.audiomack.com/jzyno/478087521f.webp?width=400,85492249,85492249,N/A,N/A,36
2026-05-28 06:33:00,C.I.C,https://audiomack.com/cralorboi_cic,https://i.audiomack.com/cralorboi_cic/451dbbdc56.webp?width=400,12975440,12975440,N/A,N/A,36
2026-05-28 06:35:31,MC CARO,https://audiomack.com/mccaro,https://i.audiomack.com/mccaro/88f778ad4b.webp?width=400,12873735,12873735,N/A,N/A,88
2026-05-28 06:40:44,JBoy De Prophet,https://audiomack.com/jboydeprophet-1,https://i.audiomack.com/jboydeprophet-1/608c051971.webp?width=400,5021946,5021946,N/A,N/A,41
2026-05-28 06:43:25,Christoph The Change,https://audiomack.com/christoph-the-change,https://i.audiomack.com/christoph-the-change/1fb9825b01.webp?width=400,9699640,9699640,N/A,N/A,63
2026-05-28 06:47:06,Brickson,https://audiomack.com/brickson_,https://i.audiomack.com/brickson_/67e50df196.webp?width=400,5021518,5021518,N/A,N/A,15
2026-05-28 06:48:21,Barsee Mocopala Kiloda,https://audiomack.com/barsee-mocopala-kiloda,https://i.audiomack.com/barsee-mocopala-kiloda/58f33b03a1.webp?width=400,6886779,6886779,N/A,N/A,63
2026-05-28 06:52:09,Mr. Church,https://audiomack.com/mr-church1,https://i.audiomack.com/mr-church1/d012ddf240.webp?width=400,1329893,1329893,N/A,N/A,36
2026-05-28 06:54:27,Natif,https://audiomack.com/natif,https://i.audiomack.com/natif/5d21fd2848.webp?width=400,1986328,1986328,N/A,N/A,31
2026-05-28 06:56:23,Lil More,https://audiomack.com/LilMore,https://i.audiomack.com/LilMore/39c8cabf9d.webp?width=400,4420397,4420397,N/A,N/A,16
2026-05-28 06:57:31,Writerman Willy,https://audiomack.com/writerman_willy,https://i.audiomack.com/writerman_willy/e517c23d96.webp?width=400,780319,780319,N/A,N/A,18
2026-05-28 06:58:55,Kpanto,https://audiomack.com/kpanto_,https://i.audiomack.com/kpanto_/89c8e6a0fb.webp?width=400,5838007,5838007,N/A,N/A,59
2026-05-28 07:02:30,Boifatty,https://audiomack.com/boifattyofficial,https://i.audiomack.com/boifattyofficial/a71e6ba5cf.webp?width=400,2191317,2191317,N/A,N/A,43
2026-05-28 07:05:08,Bucky Raw,https://audiomack.com/buckyraw,https://i.audiomack.com/buckyraw-1/7561b00e22.webp?width=400,3918968,3918968,N/A,N/A,26
2026-05-28 07:06:49,KOBAZZIE,https://audiomack.com/kobazziee,https://i.audiomack.com/kobazziee/6d17a93a68.webp?width=400,3526744,3526744,N/A,N/A,16
2026-05-28 07:08:03,J Slught,https://audiomack.com/jslughtofficial,https://i.audiomack.com/jslughtofficial/d28f984be2.webp?width=400,6090286,6090286,N/A,N/A,36
2026-05-28 07:10:16,J Rap,https://audiomack.com/j-rap-,https://i.audiomack.com/jrappneckc/a27ed71b62.webp?width=400,2054757,2054757,N/A,N/A,14
2026-05-28 07:11:22,Nuchie Meek,https://audiomack.com/nuchie-meek-,https://i.audiomack.com/nuchie-meek-/8cec6330e5.webp?width=400,9099306,9099306,N/A,N/A,36
2026-05-28 07:13:33,KELLz,https://audiomack.com/KELLz,https://i.audiomack.com/KELLz_Lib/a6c781839a.webp?width=400,691769,691769,N/A,N/A,7
2026-05-28 07:14:16,Fazari,https://audiomack.com/Fazari,https://i.audiomack.com/Fazari/d28125e057.webp?width=400,5280379,5280379,N/A,N/A,39
