timestamp,artist_name,track_title,track_url,album_art,plays,likes,reposts,playlist_adds,release_date
2026-01-18 03:50:20,SIO,"SIO
We know them",https://audiomack.com/vibeking-sio/song/we-know-them,https://i.audiomack.com/vibeking-sio/a436a7ae85.webp?width=416,609000,6220,N/A,3760,"December 10, 2025"
2026-01-18 03:50:23,SIO,"SIO
Time",https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,https://i.audiomack.com/vibeking-sio/87c653780f.webp?width=416,1190000,10200,N/A,8400,"July 1, 2025"
2026-01-18 03:50:27,SIO,"SIO
Money-way-na-lost",https://audiomack.com/vibeking-sio/song/money-way-na-lost,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,1300000,6400,N/A,11500,"February 20, 2024"
2026-01-18 03:50:30,SIO,"SIO
Blessings",https://audiomack.com/vibeking-sio/song/blessings,https://i.audiomack.com/vibeking-sio/16407658-1.webp?width=416,1560000,14600,N/A,21500,"March 28, 2025"
2026-01-18 03:50:33,SIO,"SIO
Trouble",https://audiomack.com/vibeking-sio/song/trouble,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,297000,2150,N/A,3190,"February 20, 2024"
2026-01-18 03:50:36,SIO,"SIO
Oyoyo",https://audiomack.com/vibeking-sio/song/oyoyo,https://i.audiomack.com/vibeking-sio/c1c0ce846e.webp?width=416,435000,2240,N/A,3210,"July 15, 2023"
2026-01-18 03:50:40,SIO,"SIO
sio __ Barnersville _pro.perfect",https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,https://i.audiomack.com/bangboi-sio/dc1d125214.webp?width=416,214000,1060,N/A,1460,"November 21, 2020"
2026-01-18 03:51:07,Nahj,"Nahj
My Lady",https://audiomack.com/nahj/song/my-lady,https://i.audiomack.com/nahj_/be4d32b5d2.webp?width=416,2980000,14900,N/A,23100,"September 17, 2025"
2026-01-18 03:51:10,Nahj,"Nahj
Stupid Me",https://audiomack.com/nahj/song/stupid-me,https://i.audiomack.com/nahj_/54eb8c918e.webp?width=416,678000,4300,N/A,6800,"October 18, 2024"
2026-01-18 03:51:14,Nahj,"Nahj
She Na Know",https://audiomack.com/nahj/song/she-na-know,https://i.audiomack.com/nahj_/18057164-1.webp?width=416,974000,5940,N/A,12100,"June 27, 2025"
2026-01-18 03:51:17,Nahj,"Nahj
Tha Boi",https://audiomack.com/nahj/song/nahj-tha-boi,https://i.audiomack.com/nahj46/f4e7fec0db.webp?width=416,36300,250,N/A,135,"March 31, 2023"
2026-01-18 03:51:20,Nahj,"Nahj
Stupid Me(Acoustic)",https://audiomack.com/nahj/song/stupid-meacoustic,https://i.audiomack.com/nahj_/54eb8c918e.webp?width=416,180000,1650,N/A,3780,"February 14, 2025"
2026-01-18 03:51:23,Nahj,"Nahj
Screw You",https://audiomack.com/nahj/song/screw-you,https://i.audiomack.com/nahj_daboi/493d08ba17.webp?width=416,24200,153,N/A,76,"April 26, 2024"
2026-01-18 03:51:27,Nahj,"Nahj
Fearless Freestyle",https://audiomack.com/nahj/song/fearless-freestyle,https://i.audiomack.com/nahj231/64d6bc4861.webp?width=416,25600,148,N/A,89,"January 26, 2024"
2026-01-18 03:51:54,Spize,"Spize
Miss You",https://audiomack.com/spizeofficial/song/miss-you,https://i.audiomack.com/spizeofficial/18326979-1.webp?width=416,596000,5690,N/A,4900,"August 1, 2025"
2026-01-18 03:51:57,Spize,"Spize
Melo",https://audiomack.com/spizeofficial/song/melo-22,https://i.audiomack.com/spizeofficial/591fa960db.webp?width=416,684000,6250,N/A,9170,"June 7, 2024"
