timestamp,artist_name,track_title,track_url,album_art,plays,likes,reposts,playlist_adds,release_date
2026-07-18 04:52:56,SIO,SIOAll Hail,https://audiomack.com/vibeking-sio/song/all-hail,https://i.audiomack.com/vibeking-sio/0f75ec02ba.webp?width=416,375000,4600,N/A,3240,"May 16, 2026"
2026-07-18 04:52:59,SIO,SIOWe know them,https://audiomack.com/vibeking-sio/song/we-know-them,https://i.audiomack.com/vibeking-sio/a436a7ae85.webp?width=416,1010000,8700,N/A,7790,"December 10, 2025"
2026-07-18 04:53:03,SIO,SIOMoney-way-na-lost,https://audiomack.com/vibeking-sio/song/money-way-na-lost,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,1520000,7240,N/A,14200,"February 20, 2024"
2026-07-18 04:53:07,SIO,SIOTime,https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,https://i.audiomack.com/vibeking-sio/87c653780f.webp?width=416,1380000,11100,N/A,11200,"July 1, 2025"
2026-07-18 04:53:10,SIO,SIOTrouble,https://audiomack.com/vibeking-sio/song/trouble,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,360000,2510,N/A,4090,"February 20, 2024"
2026-07-18 04:53:14,SIO,SIOOyoyo,https://audiomack.com/vibeking-sio/song/oyoyo,https://i.audiomack.com/vibeking-sio/c1c0ce846e.webp?width=416,474000,2380,N/A,3810,"July 15, 2023"
2026-07-18 04:53:17,SIO,SIOsio __ Barnersville _pro.perfect,https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,https://i.audiomack.com/bangboi-sio/dc1d125214.webp?width=416,239000,1170,N/A,1800,"November 21, 2020"
2026-07-18 04:53:34,Nahj,NahjMy Lady,https://audiomack.com/nahj/song/my-lady,https://i.audiomack.com/nahj/3967fd4dee.webp?width=416,3380000,18600,N/A,34200,"September 17, 2025"
2026-07-18 04:53:38,Nahj,NahjBig Man Sound,https://audiomack.com/nahj/song/big-man-sound,https://i.audiomack.com/nahj/16ea708e4b.webp?width=416,834000,3680,N/A,10600,"February 25, 2026"
2026-07-18 04:53:41,Nahj,NahjStupid Me,https://audiomack.com/nahj/song/stupid-me,https://i.audiomack.com/nahj_/54eb8c918e.webp?width=416,737000,4610,N/A,7450,"October 18, 2024"
2026-07-18 04:53:45,Nahj,NahjShe Na Know,https://audiomack.com/nahj/song/she-na-know,https://i.audiomack.com/nahj/598c209b88.webp?width=416,1000000,6080,N/A,12800,"June 27, 2025"
