timestamp,artist_name,track_title,track_url,album_art,plays,likes,reposts,playlist_adds,release_date
2026-09-13 07:20:55,SIO,SIONobody Ugly,https://audiomack.com/vibeking-sio/song/nobody-ugly,https://i.audiomack.com/vibeking-sio/3af34ac4ae.webp?width=416,198000,2180,N/A,1540,"August 11, 2026"
2026-09-13 07:20:58,SIO,SIOAll Hail,https://audiomack.com/vibeking-sio/song/all-hail,https://i.audiomack.com/vibeking-sio/0f75ec02ba.webp?width=416,455000,5270,N/A,4110,"May 16, 2026"
2026-09-13 07:21:02,SIO,SIOWe know them,https://audiomack.com/vibeking-sio/song/we-know-them,https://i.audiomack.com/vibeking-sio/a436a7ae85.webp?width=416,1060000,8920,N/A,8350,"December 10, 2025"
2026-09-13 07:21:05,SIO,SIOTime,https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,https://i.audiomack.com/vibeking-sio/87c653780f.webp?width=416,1420000,11300,N/A,11700,"July 1, 2025"
2026-09-13 07:21:08,SIO,SIOMoney-way-na-lost,https://audiomack.com/vibeking-sio/song/money-way-na-lost,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,1560000,7410,N/A,14800,"February 20, 2024"
2026-09-13 07:21:11,SIO,SIOTrouble,https://audiomack.com/vibeking-sio/song/trouble,https://i.audiomack.com/vibeking-sio/cf8b9ebf08.webp?width=416,375000,2600,N/A,4310,"February 20, 2024"
2026-09-13 07:21:15,SIO,SIOOyoyo,https://audiomack.com/vibeking-sio/song/oyoyo,https://i.audiomack.com/vibeking-sio/c1c0ce846e.webp?width=416,484000,2420,N/A,3930,"July 15, 2023"
2026-09-13 07:21:18,SIO,SIOsio __ Barnersville _pro.perfect,https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,https://i.audiomack.com/bangboi-sio/dc1d125214.webp?width=416,245000,1200,N/A,1880,"November 21, 2020"
2026-09-13 07:21:35,Nahj,Nahj9mm,https://audiomack.com/nahj/song/9mm,https://i.audiomack.com/nahj/5446d08abb.webp?width=416,1210000,5130,N/A,9810,"July 29, 2026"
2026-09-13 07:21:38,Nahj,NahjMy Lady,https://audiomack.com/nahj/song/my-lady,https://i.audiomack.com/nahj/3967fd4dee.webp?width=416,3450000,19200,N/A,36000,"September 17, 2025"
2026-09-13 07:21:42,Nahj,NahjBig Man Sound,https://audiomack.com/nahj/song/big-man-sound,https://i.audiomack.com/nahj/16ea708e4b.webp?width=416,860000,3860,N/A,11100,"February 25, 2026"
2026-09-13 07:21:45,Nahj,NahjStupid Me,https://audiomack.com/nahj/song/stupid-me,https://i.audiomack.com/nahj_/54eb8c918e.webp?width=416,752000,4700,N/A,7550,"October 18, 2024"
2026-09-13 07:21:48,Nahj,NahjShe Na Know,https://audiomack.com/nahj/song/she-na-know,https://i.audiomack.com/nahj/598c209b88.webp?width=416,1010000,6130,N/A,13000,"June 27, 2025"
2026-09-13 07:21:51,Nahj,NahjStupid Me(Acoustic),https://audiomack.com/nahj/song/stupid-meacoustic,https://i.audiomack.com/nahj_/54eb8c918e.webp?width=416,187000,1690,N/A,3920,"February 14, 2025"
2026-09-13 07:21:54,Nahj,NahjTha Boi,https://audiomack.com/nahj/song/nahj-tha-boi,https://i.audiomack.com/nahj46/f4e7fec0db.webp?width=416,40900,295,N/A,179,"March 31, 2023"
2026-09-13 07:21:58,Nahj,NahjScrew You,https://audiomack.com/nahj/song/screw-you,https://i.audiomack.com/nahj_daboi/493d08ba17.webp?width=416,27900,189,N/A,99,"April 26, 2024"
2026-09-13 07:22:01,Nahj,NahjFearless Freestyle,https://audiomack.com/nahj/song/fearless-freestyle,https://i.audiomack.com/nahj231/64d6bc4861.webp?width=416,29100,174,N/A,154,"January 26, 2024"
2026-09-13 07:22:18,Spize,SpizeThey Dunno,https://audiomack.com/spizeofficial/song/they-dont-know-official-audiowav,https://i.audiomack.com/spizeofficial/02b23f3da7.webp?width=416,904000,5390,N/A,9240,"July 10, 2026"
2026-09-13 07:22:21,Spize,SpizeHallelujah,https://audiomack.com/spizeofficial/song/spize-halleluu-ms-01-wav,https://i.audiomack.com/spizeofficial/02b23f3da7.webp?width=416,338000,2900,N/A,2590,"July 10, 2026"
2026-09-13 07:22:24,Spize,SpizeWoman,https://audiomack.com/spizeofficial/song/woman,https://i.audiomack.com/spizeofficial/c4bb4cc0f1.webp?width=416,212000,2510,N/A,812,"July 10, 2026"
2026-09-13 07:22:27,Spize,SpizeMiss You,https://audiomack.com/spizeofficial/song/miss-you,https://i.audiomack.com/spizeofficial/18326979-1.webp?width=416,834000,8189,N/A,10700,"August 1, 2025"
2026-09-13 07:22:31,Spize,SpizeRoad,https://audiomack.com/spizeofficial/song/road,https://i.audiomack.com/spizeofficial/ca83e6b3d5.webp?width=416,468000,4220,N/A,3850,"February 27, 2026"
2026-09-13 07:22:34,Spize,ZoravynAfrican Sound,https://audiomack.com/spizeofficial/song/african-sound,https://i.audiomack.com/spizeofficial/11136f71b6.webp?width=416,564000,4080,N/A,4120,"March 27, 2026"
2026-09-13 07:22:37,Spize,SpizeMelo,https://audiomack.com/spizeofficial/song/melo-22,https://i.audiomack.com/spizeofficial/591fa960db.webp?width=416,781000,7040,N/A,9840,"June 7, 2024"
2026-09-13 07:22:40,Spize,SpizeWith You,https://audiomack.com/spizeofficial/song/with-you-1,https://i.audiomack.com/spize-7/c9889f6883.webp?width=416,472000,4580,N/A,6350,"August 24, 2024"
2026-09-13 07:22:43,Spize,SpizeMy Side,https://audiomack.com/spizeofficial/song/my-side,https://i.audiomack.com/spize-7/14916091-1.webp?width=416,954000,7410,N/A,8210,"January 1, 2025"
2026-09-13 07:23:01,Will Flash,Will FlashMoney Flow,https://audiomack.com/will-flash/song/money-flow,https://i.audiomack.com/will-flash/bd70225375.webp?width=416,403000,3960,N/A,3740,"May 22, 2026"
2026-09-13 07:23:04,Will Flash,Will FlashMy Ex,https://audiomack.com/will-flash/song/my-ex,https://i.audiomack.com/will-flash/128d7c449e.webp?width=416,1670000,12200,N/A,20500,"February 28, 2025"
2026-09-13 07:23:09,Will Flash,Will FlashTell Me,https://audiomack.com/will-flash/song/tell-me,https://i.audiomack.com/will-flash/17988005-c.webp?width=416,1120000,7750,N/A,8650,"June 30, 2025"
